name,url,filepath,depth
DonLScottJr,https://leaderdonscott.com/?emci=c25626b3-1e6c-ed11-ade6-14cb65342cd2&emdi=ea000000-0000-0000-0000-000000000001&ceid=,html/House/DonLScottJr/leaderdonscott.com|16991452220370479,2
NatanDMcKenzie,https://natanmckenzieforva12.com/priorities/,html/Senate/NatanDMcKenzie/natanmckenzieforva12.com|priorities|16991452228293676,1
KarenLJenkins,https://karenforvirginia.com/about,html/House/KarenLJenkins/karenforvirginia.com|about16991452229082801,1
StellaGPekarsky,https://stellapekarsky.com/endorsements23/,html/Senate/StellaGPekarsky/stellapekarsky.com|endorsements23|16991452232320926,1
HollyMSeibold,https://www.hollyseibold.com/post/copy-of-newsletter-week-of-5-15,html/House/HollyMSeibold/www.hollyseibold.com|post|copy-of-newsletter-week-of-5-1516991452233021348,2
KarenLJenkins,https://karenforvirginia.com/contact-us,html/House/KarenLJenkins/karenforvirginia.com|contact-us1699145223351482,1
NatanDMcKenzie,https://natanmckenzieforva12.com/endorsements/,html/Senate/NatanDMcKenzie/natanmckenzieforva12.com|endorsements|16991452237135026,1
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/cart,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|cart1699145223734986,1
DonLScottJr,https://leaderdonscott.com/2023/01/06/scotts-e-dition-december-2022/,html/House/DonLScottJr/leaderdonscott.com|2023|01|06|scotts-e-dition-december-2022|16991452243983319,2
NatanDMcKenzie,https://natanmckenzieforva12.com/vote/,html/Senate/NatanDMcKenzie/natanmckenzieforva12.com|vote|16991452245635688,1
KarenLJenkins,https://karenforvirginia.com/events,html/House/KarenLJenkins/karenforvirginia.com|events1699145224577595,1
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/priorities,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|priorities16991452250043755,1
NatanDMcKenzie,https://natanmckenzieforva12.com/get-involved/,html/Senate/NatanDMcKenzie/natanmckenzieforva12.com|get-involved|16991452250706708,1
JeionAWard,https://jeionward.com/about,html/House/JeionAWard/jeionward.com|about16991452251366317,1
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/about,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|about16991452251628788,1
KarenLJenkins,https://karenforvirginia.com/endorsements,html/House/KarenLJenkins/karenforvirginia.com|endorsements16991452254575436,1
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/volunteer,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|volunteer16991452258143866,1
HollyMSeibold,https://www.hollyseibold.com/post/newsletter-week-of-5-5,html/House/HollyMSeibold/www.hollyseibold.com|post|newsletter-week-of-5-516991452258445048,3
JeionAWard,https://jeionward.com/92nd-district-map,html/House/JeionAWard/jeionward.com|92nd-district-map16991452259068856,1
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/contact,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|contact1699145226000622,1
